type,resource_type,resource_status,recommendation,tags,expected_duration,locale,name,creator,description,thumbnail,link,online_link,registration_link,event_address,date_from,date_to
,,,,,,en,Yule Never Walk Alone,Kate Williams Writes,"Christmas is a time to reflect on Jesus coming to earth - which means that whatever you are walking through - 'yule' never walk alone. You will find strength and encouragement as you walk through this honest, heartfelt, humorous and hopeful devotional.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F51756%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/51756-yule-never-walk-alone,,,,,
resource,reading_plan,,9,,3,,,,,,,,,,,
,,,,,,en,Celebrate Everything: 3 Days to Joyful Living,Gather Ministries,"Ready to turn every day into a party? This 3-day plan dives into the spiritual practice of celebration — a fun, faith-filled way to see God’s goodness everywhere. With a practical, joyful approach, you’ll learn to cheer the big wins, small joys, and even the messy moments. Perfect for anyone craving more delight in life, this plan will spark hope and fill your heart with praise. Let’s get the celebration started!",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F58055%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/58055-celebrate-everything-3-days-to-joyful-living,,,,,
resource,reading_plan,,9,,3,,,,,,,,,,,
,,,,,,en,An Easter Mentality All Year Long,Eternity Matters With Norma,"I am intrigued by the miracle of life formed at conception. Scientists have discovered that light happens at that moment—the moment life happens, there is light! This is another reminder of the power of Christ's Resurrection. That same power will one day bring us into His everlasting Light! As we reflect on the Light and the Life of the World, may we live as if it is Easter daily!",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F56706%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/56706-an-easter-mentality-all-year-long,,,,,
resource,reading_plan,,9,,8,,,,,,,,,,,
,,,,,,en,Instead of Fear: What God Gives You When You Let Go of Fear,Wycliffe Bible Translators,"Over and over in Scripture, God says “don’t be afraid.” But He’s not being trite, saying “just stop being afraid” and leaving you to figure out how or why. Each time, He offers something empowering. Discover what God wants to give you in exchange for your fear to help you move forward through difficulties, overcome despair and step into His plans with confidence.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F20186%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/20186-instead-of-fear-god-gives-when-you-let-go-of-fear,,,,,
resource,reading_plan,,9,,6,,,,,,,,,,,
,,,,,,en,Beyond Measure Devotional,MomCo,"A 6-day devotional designed for those raising children with a medical, developmental, or behavioral diagnosis. Beyond Measure seeks to dive into tough topics and encourage parents who are raising EXTRAordinary children.The content in this devotional is taken from the Bible Study Beyond Measure from MOPS, International and Critically Loved.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F33897%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/33897-beyond-measure-devotional,,,,,
resource,reading_plan,,9,,4,,,,,,,,,,,
,,,,,,en,"REGRET: And a Dog, a Horse and a Cart",Linda Watt,"Many Christians carry a ‘regret burden’. Irreparable yesterdays weigh heavily, affecting a person’s creativity, productivity, relationships, ability to enjoy life, peace and hope. This four-day plan will show you that Jesus wants to remove the mountain of regret from you and restore your soul. Come along with a dog, a horse and a cart, and learn what scripture has to say about processing our regrets.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F62300%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/62300-regret-and-a-dog-a-horse-and-a-cart,,,,,
resource,reading_plan,,9,,5,,,,,,,,,,,
,,,,,,en,Where Was God In All Of This?,Paula Lorraine | Stellar Cre8tv,"This devotional explores the despair from seeing tragedy in the world around us. Whether you are struggling with a personal crisis or the fallout from the latest violent headlines, this devotional can help you:  -	Recover lost faith and hope in God -	Reconnect to God’s love for the world -	Understand the role God plays in the world’s ongoing story -	Find connection to the ultimate source of hope  ",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F16327%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/16327-where-was-god-in-all-of-this,,,,,
resource,reading_plan,,9,,5,,,,,,,,,,,
,,,,,,en,Communication and Connection: A Biblical Perspective,Expedition Marriage,"Have you ever considered how much closer you would feel as a couple if you could communicate better? Instead of raising your voice and feeling unheard or dismissed, you would feel listened to and connected more to one another. If you want to level up your communication and have it be God-honoring, this 5-day scripture-filled and practical plan is for you. ",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F43488%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/43488-communication-and-connection-a-biblical-perspectiv,,,,,
resource,reading_plan,,9,,9,,,,,,,,,,,
,,,,,,en,Worship Initiative | Hymns,The Worship Initiative,"Listen to songs from ""The Worship Initiative Hymns"" and read along with the stories and people that inspired them.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F46029%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/46029-the-worship-initiative-hymns,,,,,
resource,reading_plan,,9,,5,,,,,,,,,,,
,,,,,,en,The God Of New Beginnings: Hope For The Lost,HarperCollins/Zondervan/Thomas Nelson,"We all have someone in our lives (maybe it’s you) that’s going through a hard time. This 5-day devotional, based on “The God of New Beginnings,” explores how to break through the darkness of a person’s life. Love never fails, and when we incorporate God’s love into our lives and relationships, redemption and new life are always possible.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F13948%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/13948-the-god-of-new-beginnings-hope-for-the-lost,,,,,
resource,reading_plan,,9,,5,,,,,,,,,,,
,,,,,,en,God Is Here!,Time of Grace Ministry,How would it change your life and attitude if you actually thought about this sentence every day? Your God is here with you. He promises to be with you always—in good and in bad. How cool is that!,https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F14672%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/14672-god-is-here,,,,,
resource,reading_plan,,9,,7,,,,,,,,,,,
,,,,,,en,It is Finished,NorthBridge Church,A seven day devotional looking into the final words of Jesus while on the Cross.,https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F18916%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/18916-it-is-finished,,,,,
resource,reading_plan,,9,,5,,,,,,,,,,,
,,,,,,en,A Bridge For The Broken Pt. 2,Hillsong Church East Coast,"Join Hillsong East Coast’s online experience and walk through this corresponding five day study guide. This study is based on Pastor Carl Lentz’ recent message “A Bridge For The Broken Pt. 2."" Read through God’s Word, within each devotional, and reflect through guided questions for both individual consideration or group discussion. We pray it encourages you to reframe your reality.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F19380%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/19380-a-bridge-for-the-broken-pt-2,,,,,
resource,reading_plan,,9,,5,,,,,,,,,,,
,,,,,,en,Learning Hope From Naomi’s Loss: Readings From Ruth,American Bible Society,"The story of Naomi and Ruth is well-known and greatly loved. But the brevity and familiarity of this beautiful story of redemption can cause us to pass over the themes of loss, trauma, and restoration too quickly. On this plan, you will discover how the experience of great loss changes us and affects our views of God and the unexpected ways that God can express his care and provision.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F33935%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/33935-learning-hope-from-naomis-loss-readings-from-ruth,,,,,
resource,reading_plan,,9,,5,,,,,,,,,,,
,,,,,,en,Putting Jesus First: Five Days in Colossians,B&H Publishing,Author Courtney Tracy takes readers on a journey through the first few verses of the book of Colossians to learn about and reflect on how they can keep Jesus first in their hearts.,https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F35709%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/35709-putting-jesus-first-five-days-in-colossians,,,,,
resource,reading_plan,,9,,5,,,,,,,,,,,
,,,,,,en,A Teen's Guide To: Finding Peace,ABS Armed Services Ministry,"The weight of expectations and fear of this world can be overwhelming.  However, God is always trustworthy, no matter the circumstances, and provides overwhelming peace.  In this 5-day devotional, designed especially for teens, you'll learn that with God on your side, you'll win every battle.  ",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F37643%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/37643-a-teens-guide-to-finding-peace,,,,,
resource,reading_plan,,9,,8,,,,,,,,,,,
,,,,,,en,The Good News and the Bad News,Emily Keye,"Have you ever heard of staying on the Straight and Narrow path that ""leads to Life?""  What does that even mean and what happens if you wander off that Path? This Life at the Path’s end is also called Salvation.  But what is Salvation, who can experience it and what can we do to get it?  There is good news and bad news...what do you want to hear first???",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F56012%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/56012-the-good-news-and-the-bad-news,,,,,
resource,reading_plan,,9,,30,,,,,,,,,,,
,,,,,,en,Joy For All Seasons,Carol McLeod Ministries,"Have you ever wondered, “Is it possible to experience joy in all seasons of life?” Carol McLeod believes that God has an enormous joy for you that is within your reach. In this devotional, you will discover how to trust God when life isn’t fair, how to ponder Scripture that transforms your thinking and how to turn disappointment into a heart that rejoices in the middle of uncertainty.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F3494%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/3494-joy-for-all-seasons,,,,,
resource,reading_plan,,9,,4,,,,,,,,,,,
,,,,,,en,Advent Adoration by Vertical Worship,Provident,"The Christmas story is the story of how God intervened in history through the birth of Jesus. The lives of Mary, Joseph, and the shepherds were utterly changed by this event. They found hope, love, peace, and joy; join the team from Vertical Worship as we remember together how, through Jesus, we can find these too. ",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F9394%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/9394-advent-adoration,,,,,
,,,,,,fr,Adoration de l'Avent,Provident,"Espoir, amour, paix et joie. Ces mots sont souvent cités pendant les fêtes de fin d'année, mais se rappelle-t-on pourquoi? L'histoire de Noël raconte comment Dieu est intervenu dans l'histoire au travers de la naissance de Jésus. La vie de Marie, Joseph, et les bergers a été complètement changée par cet événement. Ils ont trouvé l'espoir, l'amour, la paix, et la joie; souvenons-nous ensemble comment, à travers Jésus, nous pouvons aussi les trouver.",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F9394%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/fr/reading-plans/9394-advent-adoration,,,,,
resource,reading_plan,,9,,18,,,,,,,,,,,
,,,,,,en,Restoration: Deluxe Bible Plan,Reach Records,Take a step inside Lecrae’s personal reflection on Restoration for insights on developing deeper intimacy with God in the midst of pain and brokenness. Now including new content!,https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F22772%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/22772-restoration-deluxe-bible-plan,,,,,
resource,reading_plan,,9,,6,,,,,,,,,,,
,,,,,,en,Still Before God,Calvary Chapel Fort Lauderdale,"In this six-day immersive experience, we'll discover what it looks like to be still in the presence of the Lord, to hear from Him, and to truly see Him for who He is. This study includes six powerful songs, the lyrics to those songs, and the devotionals inspired by them. ",https://www.bible.com/_next/image?url=https%3A%2F%2Fimageproxy.youversionapi.com%2Fhttps%3A%2F%2Fs3.amazonaws.com%2Fyvplans%2F58887%2F1280x720.jpg&w=3840&q=75,https://www.bible.com/en/reading-plans/58887-still-before-god,,,,,
